Date,Open_LIT.US,High_LIT.US,Low_LIT.US,Close_LIT.US,Adjusted_close_LIT.US,Volume_LIT.US,Open_QCLN.US,High_QCLN.US,Low_QCLN.US,Close_QCLN.US,Adjusted_close_QCLN.US,Volume_QCLN.US,Open_ICLN.US,High_ICLN.US,Low_ICLN.US,Close_ICLN.US,Adjusted_close_ICLN.US,Volume_ICLN.US,Open_PBW.US,High_PBW.US,Low_PBW.US,Close_PBW.US,Adjusted_close_PBW.US,Volume_PBW.US,Open_LIT.V,High_LIT.V,Low_LIT.V,Close_LIT.V,Adjusted_close_LIT.V,Volume_LIT.V,Open_TAN.US,High_TAN.US,Low_TAN.US,Close_TAN.US,Adjusted_close_TAN.US,Volume_TAN.US,Open_ARKQ.US,High_ARKQ.US,Low_ARKQ.US,Close_ARKQ.US,Adjusted_close_ARKQ.US,Volume_ARKQ.US
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-04,,,,,,,,,,,,,,,,,,,,,,,,,-0.029852963149681166,-0.029852963149681166,-0.029852963149681166,-0.029852963149681166,-0.02985296314968089,inf,,,,,,,,,,,,
2005-01-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.07302513501488977,-0.030771658666753687,0.07302513501488977,0.07302513501489027,2.212972934304359,,,,,,,,,,,,
2005-01-06,,,,,,,,,,,,,,,,,,,,,,,,,0.029852963149681166,-0.014184634991956435,0.060624621816434854,-0.04317217186520861,-0.043172171865209386,0.6613984822453656,,,,,,,,,,,,
2005-01-07,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.028987536873252173,-0.029852963149681166,-0.029852963149681166,-0.02985296314968089,-0.9002903905277151,,,,,,,,,,,,
2005-01-10,,,,,,,,,,,,,,,,,,,,,,,,,-0.029852963149681166,0.0,0.0,0.0,0.0,-0.011976191046715101,,,,,,,,,,,,
2005-01-11,,,,,,,,,,,,,,,,,,,,,,,,,0.015037877364540542,0.0,0.0,0.0,0.0,-0.008064559836730822,,,,,,,,,,,,
2005-01-12,,,,,,,,,,,,,,,,,,,,,,,,,0.014815085785140625,0.0,-0.01526747213078844,0.029852963149681166,0.02985296314968089,2.4114213426606224,,,,,,,,,,,,
2005-01-13,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.045120435280469606,-0.04512043528046927,-2.8456358640547723,,,,,,,,,,,,
2005-01-14,,,,,,,,,,,,,,,,,,,,,,,,,0.014598799421152553,0.014598799421152553,0.05971923470162216,0.05971923470162216,0.05971923470162199,-2.7725887222397816,,,,,,,,,,,,
2005-01-17,,,,,,,,,,,,,,,,,,,,,,,,,-0.014598799421152553,-0.014598799421152553,-0.014598799421152553,-0.014598799421152553,-0.01459879942115272,2.079441541679836,,,,,,,,,,,,
2005-01-18,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.2876820724517817,,,,,,,,,,,,
2005-01-19,,,,,,,,,,,,,,,,,,,,,,,,,-0.029852963149681166,-0.029852963149681166,-0.045120435280469606,-0.045120435280469606,-0.04512043528046927,-0.6931471805599454,,,,,,,,,,,,
2005-01-20,,,,,,,,,,,,,,,,,,,,,,,,,-0.01526747213078844,0.029852963149681166,0.0,0.045120435280469606,0.04512043528046927,2.19722457733622,,,,,,,,,,,,
2005-01-21,,,,,,,,,,,,,,,,,,,,,,,,,0.07410797215372178,0.08455738802806301,0.045120435280469606,0.04317217186520861,0.043172171865209386,-0.11778303565638382,,,,,,,,,,,,
2005-01-24,,,,,,,,,,,,,,,,,,,,,,,,,0.028170876966696345,-0.02739897418811449,0.0,-0.04317217186520861,-0.043172171865209386,-1.0379876668516737,,,,,,,,,,,,
2005-01-25,,,,,,,,,,,,,,,,,,,,,,,,,-0.07197349962508914,-0.05715841383994852,-0.014815085785140625,0.0,0.0,-0.26826398659468076,,,,,,,,,,,,
2005-01-26,,,,,,,,,,,,,,,,,,,,,,,,,-0.03030534949532898,-0.045120435280469606,-0.11034805716886548,-0.1086338410027955,-0.10863384100279472,1.4423838277709358,,,,,,,,,,,,
2005-01-27,,,,,,,,,,,,,,,,,,,,,,,,,-0.04725288485054557,-0.04725288485054557,0.016529301951210607,0.0,0.0,-2.0614230361771586,,,,,,,,,,,,
2005-01-28,,,,,,,,,,,,,,,,,,,,,,,,,0.016000341346441127,0.06252035698133401,0.03226086221822144,0.07878087785311433,0.07878087785311383,0.5389965007326865,,,,,,,,,,,,
2005-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0.0157483569681392,-0.030771658666753687,-0.04879016416943205,-0.030771658666753687,-0.030771658666753687,1.276293465905562,,,,,,,,,,,,
2005-02-01,,,,,,,,,,,,,,,,,,,,,,,,,-0.031748698314580326,-0.031748698314580326,-0.06899287148695132,-0.06453852113757125,-0.06453852113757108,0.022989518224699523,,,,,,,,,,,,
2005-02-02,,,,,,,,,,,,,,,,,,,,,,,,,-0.016260520871780315,0.031748698314580326,0.08552217343816193,0.06453852113757125,0.06453852113757108,-2.3978952727983707,,,,,,,,,,,,
2005-02-03,,,,,,,,,,,,,,,,,,,,,,,,,0.016260520871780315,-0.031748698314580326,-0.03333642026759187,-0.08134563945395251,-0.08134563945395268,1.252762968495368,,,,,,,,,,,,
2005-02-04,,,,,,,,,,,,,,,,,,,,,,,,,-0.03278982282299092,-0.03278982282299092,-0.017094433359300165,0.016807118316381264,0.016807118316381597,2.351375257163477,,,,,,,,,,,,
2005-02-07,,,,,,,,,,,,,,,,,,,,,,,,,-0.016807118316381264,-0.016807118316381264,0.017094433359300165,-0.016807118316381264,-0.016807118316381597,-4.297285406218791,,,,,,,,,,,,
2005-02-08,,,,,,,,,,,,,,,,,,,,,,,,,-0.03448617607116933,0.016807118316381264,-0.03448617607116933,0.016807118316381264,0.016807118316381597,0.4054651081081646,,,,,,,,,,,,
2005-02-09,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.05129329438755059,-0.2363887780642303,-0.08701137698962969,-0.08701137698963013,4.481871969643598,,,,,,,,,,,,
2005-02-10,,,,,,,,,,,,,,,,,,,,,,,,,-0.054067221270275634,0.017391742711869163,0.125163142954006,0.03571808260207909,0.03571808260207998,-1.2927683031090673,,,,,,,,,,,,
2005-02-11,,,,,,,,,,,,,,,,,,,,,,,,,0.054067221270275634,0.03390155167568143,0.11122563511022432,0.05129329438755059,0.05129329438755015,-1.3432769760362007,,,,,,,,,,,,
2005-02-14,,,,,,,,,,,,,,,,,,,,,,,,,0.05129329438755059,0.0,0.0,-0.05129329438755059,-0.05129329438755015,1.0628942060660318,,,,,,,,,,,,
2005-02-15,,,,,,,,,,,,,,,,,,,,,,,,,-0.03390155167568143,-0.03390155167568143,0.017391742711869163,0.017391742711869163,0.01739174271186883,-1.5224265354444722,,,,,,,,,,,,
2005-02-16,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-0.035091319811269894,-0.035091319811269894,-0.03509131981127034,2.6088435510187633,,,,,,,,,,,,
2005-02-17,,,,,,,,,,,,,,,,,,,,,,,,,-0.035091319811269894,-0.035091319811269894,-0.01801850550267836,-0.01801850550267836,-0.018018505502678472,-3.995137912138653,,,,,,,,,,,,
2005-02-18,,,,,,,,,,,,,,,,,,,,,,,,,-0.09352605801082359,0.05218575317057006,-0.07550755250814523,0.053109825313948256,0.05310982531394881,3.0757749812275277,,,,,,,,,,,,
2005-02-21,,,,,,,,,,,,,,,,,,,,,,,,,0.14571181118139365,0.0,0.07550755250814523,0.0,0.0,0.015267472130787496,,,,,,,,,,,,
2005-02-22,,,,,,,,,,,,,,,,,,,,,,,,,-0.1655144384775733,-0.017094433359300165,-0.09531017980432488,-0.053109825313948256,-0.05310982531394881,-0.2696635669491023,,,,,,,,,,,,
2005-02-23,,,,,,,,,,,,,,,,,,,,,,,,,0.09531017980432488,-0.053109825313948256,0.019802627296179653,-0.07550755250814523,-0.075507552508145,-0.6241543090729937,,,,,,,,,,,,
2005-02-24,,,,,,,,,,,,,,,,,,,,,,,,,-0.07550755250814523,0.07020425867324842,0.0,0.14571181118139365,0.14571181118139354,-0.7308875085427928,,,,,,,,,,,,
2005-02-25,,,,,,,,,,,,,,,,,,,,,,,,,0.07550755250814523,-0.07020425867324842,0.019418085857101697,-0.12629372532429195,-0.12629372532429173,-0.2623642644674895,,,,,,,,,,,,
2005-02-28,,,,,,,,,,,,,,,,,,,,,,,,,0.01801850550267836,0.03571808260207909,0.07410797215372189,0.09180754925312262,0.09180754925312318,1.4586150226995152,,,,,,,,,,,,
2005-03-01,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0678225963387612,-0.01801850550267836,0.0678225963387612,0.06782259633876109,0.06744128079553313,,,,,,,,,,,,
2005-03-02,,,,,,,,,,,,,,,,,,,,,,,,,0.08552217343816193,0.04800921918636064,0.053109825313948256,0.04800921918636064,0.04800921918636014,0.4941658785248162,,,,,,,,,,,,
2005-03-03,,,,,,,,,,,,,,,,,,,,,,,,,0.04800921918636064,0.015504186535965248,0.03390155167568143,-0.06453852113757125,-0.06453852113757108,-0.5851376567305433,,,,,,,,,,,,
2005-03-04,,,,,,,,,,,,,,,,,,,0.00383877630716567,0.0006351222823850478,0.007080814908104305,0.0006404098841992223,0.0006410650311625687,-1.0240962365250486,-0.04800921918636064,-0.06351340572232589,-0.08701137698962969,-0.08701137698962969,-0.08701137698963013,-0.18232155679395312,,,,,,,,,,,,
2005-03-07,,,,,,,,,,,,,,,,,,,0.004460026507529413,0.004434597067865642,0.0076677691978446205,0.006381642589520897,0.006381462828843887,-0.6598442032069727,-0.016529301951210607,0.0,0.07020425867324842,0.08701137698962969,0.08701137698963013,0.6343066805370103,,,,,,,,,,,,
2005-03-08,,,,,,,,,,,,,,,,,,,-0.0031837021479246275,-0.006341175338447247,-0.0166884489237753,-0.015384918839479678,-0.015385501867475782,-0.3146134428087155,0.0800427076735365,0.06351340572232589,0.09684982598991776,0.0800427076735365,0.08004270767353638,-0.5007752879124894,,,,,,,,,,,,
2005-03-09,,,,,,,,,,,,,,,,,,,-0.011545990997060773,-0.0044628700148985345,-0.003241493924170946,-0.0025873235649509496,-0.002586571670359916,1.851387304009263,-0.031252543504104446,-0.031252543504104446,-0.1313360020610871,-0.1313360020610871,-0.13133600206108653,0.4855078157817019,,,,,,,,,,,,
