DATE,url,tone,text
2017-05-02 13:30:00,https://www.insiderfinancial.com/lithium-x-energy-corp-cvelixotcmktslixxf-remains-a-top-lithium-play/122057/,0.818553888130969,use cooky ensure best experience website continue use site assume happy
2017-05-02 15:30:00,http://www.prnewswire.com/news-releases/hotter-than-lithium-cobalt-prices-soaring-on-supply-deficit-620993503.html,-1.3745704467354,london prnewswire trend shortage opportunity canadian financier wayne tisdale sense thing time past current target cobalt major focused industry include rio tinto plc nyse rio anglo american plc otc ngloy freeportmcmoran inc nyse fcx berkshire hathaway inc nyse brka barrick gold corporation nyse abx tisdales latest venture scientific metal stmv sctff look impress time target cobalt goal pure play development yous cobalt map time world desperate new supply electric vehicle ev boom launch tesla cobalthungry battery gigafactory cobalt metal short supply tisdales golden rule look early sign need shortage specific commodity cobalt obvious price increasing hedge fund hoarding physical supply demand keep increasing north america produce percent world total cobalt supplynot dent demand coming tesla new gigafactory nevada started producing battery january add demand tech giant apple microsoft samsung increasing pressure source ethical supply cobalt answer northamerican sourced material bulk world cobalt mined brought market byproduct nickel copper not economical cobalt supply picture tightens major miner rio tinto nyserio agree hottest metal market see widening supply gap moved expand exploration yous january copper nickel play produce cobalt byproduct giant angloamerican otc ngloy freeport mcroran nyse fcx produce cobalt byproduct likely eyeing fast rise afterthought metal tech giant hedge fund battle supply stm idaho project target pure cobalt play additionally hoarding begun february saw major cobalt acquisition initiative hedge fund switzerland china hedge fund stockpiling cobalt resulted rush secure additional supply according february financial time article find overlooked inexpensive asset space cobalt generally overlooked electric vehicle mainstream demand lithium increased rapidly tisdale launched pure energy price lithium tonne watched increase percent lithium key component lithiumion battery cobalt make percent mixsee golden rule not come problematic source democratic republic congo drc hire smart people early need tisdale team intrepid financial recent year created market value building financing company completely different industry rainy river gold worth peak peak xemplar uranium hit peak peak ryland oil oil gas sold webtech wireless tech worth peak peak pure energy lithium worth counting chapter allamerican cobalt daily basis hear revolutionary name industry elon musk tesla motor inc ev warren buffetts berkshire hathaway nysebrka investing brilliance billionaire investor george soros boosted mining share year including 264million stake barrick gold corp nyse abx tisdales scientific metal stmv sctff acquired idaho iron creek project september historic estimate currently updated encouraging indication ton cobalt property historical exploratory work included foot diamond drilling door stm cobalt property slated come production estimated millionplus ton percent cobalt global demand cobalt set exceed supply year cobalt commodity warrant investor attention tesla battery gigafactory doubled world battery production capacity end year demand started price cobalt increased percent november expected increase tisdale scientific metal stmv sctff stepping fill vacuum unique allamerican cobalt pure play yous ethical cobalt map battery demand hit fever pitch tisdale beginning trend againwith cobalt james burgess legal disclaimerdisclosure oilpricecom piece advertorial paid document not not construed offer sell solicitation offer purchase subscribe investment report construed individualized investment advice licensed financial advisor consulted prior making investment decision guarantee representation warranty accept responsibility liability accuracy completeness expression opinion oilpricecom subject change notice oilpricecom assumes warranty liability guarantee current relevance correctness completeness provided report not held liable consequence reliance opinion statement contained omission furthermore assume liability direct indirect loss damage particular lost profit incur result use existence provided report content contained subject term condition set forth original article posted oilpricecom subject term condition disclaimer oilpricecom source content listed fn medium group llc fnm party publisher news dissemination service provider disseminates electronic multiple online medium channel fnm not affiliated manner oilpricecom company mentioned commentary view opinion expressed release oilpricecom solely oilpricecom not shared not reflect manner view opinion fnm fnm not liable investment decision reader subscriber fnm affiliated company news dissemination financial marketing solution provider not registered brokerdealeranalystadviser hold investment license not sell offer sell offer buy security fnm not compensated public company mentioned disseminate press release fnm hold share company named release release contains forwardlooking statement meaning section 27a security act amended section 21e security exchange act amended forwardlooking statement pursuant safe harbor provision private security litigation reform act forwardlooking statement describe future expectation plan result strategy generally preceded word future plan planned expected anticipates draft eventually projected cautioned statement subject multitude risk uncertainty cause future circumstance event result differ materially projected forwardlooking statement including risk actual result differ materially projected forwardlooking statement result factor risk identified company annual report form 10k 10ksb filing company security exchange commission consider factor evaluating forwardlooking statement included not place undue reliance statement forwardlooking statement release date hereof fnm undertakes obligation update statement medium protected yous source oilpricecom
2017-05-03 06:00:00,http://www.einnews.com/pr_news/379071017/power-metals-files-plan-of-arrangement-for-spin-out-of-hard-rock-lithium-assets,0.0,einpresswirecom vancouver british columbiamarketwired power metal corp power metal corp company tsx venturepwmfrankfurtoaa1 pleased announce entered arrangement agreement newly created whollyowned subsidiary power lithium corp carry plan arrangement arrangement arrangement agreement available company filing sedar arrangement power metal intends transfer interest hard rock lithium property property power lithium list company canadian stock exchange cse addition property power metal transfer cash power lithium arrangement meet cse listing requirement available fund position carry year work program johnathan chairman power metal state incredible work gone planning arrangement forward creation company committed maximizing ounce value shareholder creation power lithium corp host exciting hard rock lithium asset intend begin aggressive drill program near future like personally thank party helped exciting point growth power metal pursuant plan arrangement power metal corp shareholder record date receive common share power lithium share power metal hold record date established circular upcoming power metal agm hard rock lithium property transferred power lithium include case lake larder river paterson lake gullwingtot lake mineral property claim interest held power metal closing date arrangement completion arrangement listing power lithium cse subject approval power metal corp shareholder supreme court british columbia tsxv cse guarantee arrangement listing power lithium cse completed power metal corp power metal corp canada newest premier mining company mandate explore develop acquire high quality mining project mineral contributing power committed building arsenal project lithium clean power fuel unprecedented opportunity supply staggering growth lithium battery industry behalf board johnathan chairman tsx venture exchange cse regulation service provider term defined policy tsx venture exchange accept responsibility adequacy accuracy release stock exchange security commission regulatory authority approved disapproved contained cautionary note forwardlooking press release contains projection forwardlooking involve risk uncertainty future event forwardlooking include limitation statement based current expectation involving number risk uncertainty not guarantee future performance power metal statement plan arrangement completed ii power metal shareholder receive share power lithium basis pro rata shareholding power metal power metal transfer interest hard rock lithium property power lithium iv power lithium listed cse v power metal transfer cash power lithium arrangement power lithium corp meet cse listing requirement numerous risk uncertainty cause actual result power metal plan objective differ materially expressed forwardlooking including factor power metal control actual result future event differ materially anticipated subsequent written oral forwardlooking based estimate opinion management date expressly qualified entirety notice required law power metal assumes obligation update forwardlooking circumstance management estimate opinion change
2017-05-03 11:00:00,http://www.einnews.com/pr_news/379118179/nemaska-lithium-provides-update-on-whabouchi-mine-site-and-phase-1-plant,-0.0925925925925926,einpresswirecom quebec city quebecmarketwired editor note image associated press release nemaska lithium inc nemaska lithium corporation tsxnmxotcqxnmkef pleased provide following update activity corporate update nemaska lithium whollyowned subsidiary nemaska lithium shawinigan transformation inc confirms received lump sum payment fmc corporation us10000000 april accordance amended supply agreement announced march whabouchi site update concentrate production nemaska lithium continues produce li o spodumene concentrate dense medium separation dm modular mill whabouchi site march april approximately tonne ore processed dm plant average head grade li o testing purpose composite concentrate sample taken daily shift create composite sample total section taken hourly homogenized kg material sent external laboratory testing assay result received april returned average grade li o dense medium concentrate fine finely crushed ore not suitable dm processing average grade li o fine shipped sg lakefield concentrate production flotation circuit result concentrate production flotation expected july building construction building construction continues whabouchi latest installation administrative office planned month targeted completion june building addition commercial concentrator building built maintenance garage scheduled construction later year major building built phase plant commissioning step completed date upcoming step step pressure testing electrical system startup completed step membrane electrolysis startup completed step hydromet startup completed step lithium hydroxide sample sent client ongoing step crystallization ongoing crystalliser construction installation completed wet commissioning commenced nemaska lithium expects start processing lithium hydroxide solution early targeting send second shipment lithium hydroxide client june simplified flow sheet highlighting section phase plant commissioned step step lithium hydroxide whabouchi concentrate target corporation target complete construction phase plant june intends start processing spodumene concentrate whabouchi lithium hydroxide sample july following commissioning calcination roasting section process lithium hydroxide sample sent numerous potential customer globally simplified flow sheet highlighting section phase plant commissioned step nemaska lithium nemaska lithium intends vertically integrated lithium hydroxide lithium carbonate supplier emerging lithium battery market largely driven electric vehicle cell phone tablet consumer product corporation developing quebec important spodumene lithium hard rock deposit world volume grade spodumene concentrate produced nemaska lithium whabouchi shipped corporation lithium compound processing plant built shawinigan quebec plant transform spodumene concentrate high purity lithium hydroxide carbonate proprietary method developed corporation corporation hold granted patent patent application pending different country covering different aspect improvement proprietary technology preparing high purity lithium hydroxide carbonate statement statement historical fact contained press release including not limited construction whabouchi administrative office completed june maintenance garage later ii processing lithium hydroxide solution start early sending second shipment lithium hydroxide client june construction phase plant june iv processing spodumene concentrate whabouchi lithium hydroxide sample start july sample sent numerous potential customer globally v generally nemaska lithium paragraph essentially describe corporation outlook constitute forwardlooking forwardlooking statement meaning certain security law based expectation estimate projection time press release forwardlooking statement necessarily based number estimate assumption considered reasonable corporation time statement inherently subject significant business economic competitive uncertainty contingency estimate assumption prove incorrect uncertainty contingency directly indirectly affect cause actual result differ materially expressed implied forwardlooking statement assurance forwardlooking statement prove accurate actual result future event differ materially anticipated statement forwardlooking statement provided purpose providing management expectation plan relating future corporation disclaims intention obligation update revise forwardlooking statement explain material difference subsequent actual event forwardlooking statement extent required applicable law nemaska lithium available sedar database wwwsedarcom corporation website wwwnemaskalithiumcom view image associated press release visit following link
2017-05-03 13:30:00,http://www.finanznachrichten.de/nachrichten-2017-05/40605931-argentina-lithium-identifies-drill-targets-at-arizaro-lithium-project-256.htm,0.20746887966805,vancouver british columbia marketwired argentina lithium energy corp tsx venture litfrankfurt oay1wkn a0rk7eotcqb pnxlf argentina lithium company pleased report exploration program successfully identified drill target hectare arizaro lithium project project arizaro salar salta province argentina vertical electric sounding f geophysical survey identified conductive semiconductive zone interpreted geologic unit depth saturated highdensity potentially lithiumbearing brine particular interest conductive zone thicken north west centre salar geophysics suggests subbasin located host potentially lithiumbearing brine separate shallow atsurface brine based result f survey initial drill hole reaching depth metre surface planned pleased model deep brine target arizaro far supported geophysics said nikolaos cacos president ceo look forward drill testing target presence brine high lithium value depth continuing exploration work large land package program detail geological environment arizaro includes volcanic rock outcrop ignimbrites dacite rhyolite basalt structural condition similar salars puna region lithium potash found addition large size arizaro basin make possible find geological hydrogeological condition establishing subbasins independent evolution salar factor support exploration deep layer lithiumrich brine not directly linked surface fluid arizaro salar initial exploration program arizaro designed acquire initial hydrogeological understanding largely untested salar identify conductive zone depth host lithiumbearing brine vertical electric sounding f program conducted conhidro srl conhidro experienced local independent contractor f method us resistivity characterize hydrogeological condition salar including conductive semiconductive zone interpreted clastic andor fractured evaporitic sedimentary layer contain brine bearing lithium potash f effective depth approximately metre alternative survey controlled source audiofrequency magnetotellurics csamt required station selected hectare property northsouth eastwest line north block located central salar remaining south block southern salar margin survey station trench dug metre depth characterize surficial lithological layer establish existence level water table nearsurface fluid sample collected trench returned low lithium mgl potash mgl level large size salar geomorphology support potential discovery deep brine layer potential host higher concentration lithium potash f survey north block claim station identified conductive semiconductive zone thicken north west centre salar modelling survey data 2d profile completed northsouth eastwest section line figure northsouth profile kilometre length main unit surface salt crust identified based electrical property described displayed figure f line f line northsouth zone description upper conductive zone redyellow low resistivity ohm m slight thickness increase south north range m semiconductive zone green colour low resistivity value ohm m significant increase thickness south north m interpreted evaporite facies fractured brine saturated semiresistive zone blue colour moderate resistivity value ohm m increasing thickness south north resistive zone blueviolet high resistivity value ohm m present southern profile relatively shallow depth interpreted represent massive halite andor tertiary sediment margin salar westeast profile north block cover kilometre main unit surface salt crust described shown figure f line distinguished based electrical property f line westeast zone description upper conductive zone redyellow low resistivity ohm m decrease thickness east west m interpreted represent brinesaturated evaporitesclastics semiconductive zone green low resistivity ohm m decrease thickness east west m interpreted represent halite fractured brinesaturated resistive zone blue violet high resistivity ohm m shallower west deeper east m thick west interpreted massive halite clastic rock salar margin lower conductive zone yellowgreen low resistivity ohm m present western profile m depth interpreted evaporite facies mainly halite degree fracturing upper conductive zone indicate subbasin hosting brine separated surface brine resistive zone southern block claim density survey point station considered insufficient develop profile conhidro concluded f result geologic geomorphologic setting climatic condition hydrogeological environment arizaro compared wellstudied salars including hombre muerto rincon antofalla llullaillaco rio grande indicate high probability find brine depth high density gl conductivity higher microscm f result successfully identified clear target initial drill campaign hole metre depth planned test target date geophysical result not defined basement salar f carried schlumberger fourpole electrode device geometric constant k pi aman mn length electrode current ab variable maximum distance metre separation potential electrode mn varied meter arizaro lithium project company option earn interest arizaro lithium brine project including hectare central core arizaro salar largest argentina largest lithium triangle little historic exploration work arizaro salar central area interpreted geologic condition prospective quality brine resource furthermore arizaro salar benefit strategic location infrastructure including railway connects deep water port antofagasta nearby advanced mining project expected bring significant development access route power availability water development additional project company website wwwargentinalithiumcom qualified person content news release reviewed approved david terry phd pgeo dr terry director company qualified person defined national instrument behalf board nikolaos cacos president ceo director tsx venture exchange regulation service provider term defined policy tsx venture exchange accepts responsibility adequacy accuracy release news release contain forwardlooking statement forwardlooking statement address future event condition involve inherent risk uncertainty actual result differ materially currently anticipated statement reader encouraged refer company public disclosure document detailed discussion factor impact expected future result company undertakes obligation publicly update revise forwardlooking statement contact corporate communication tollfree infocom
2017-05-03 16:15:00,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2018-tsx-venture/lit/31968-argentina-lithium-identifies-drill-targets-at-arizaro-lithium-project.html,0.521172638436482,vancouver british columbiamarketwired argentina lithium energy corp tsx venturelit frankfurtoay1 wkna0rk7eotcqbpnxlf argentina lithium company pleased report exploration program successfully identified drill target hectare arizaro lithium project project arizaro salar salta province argentina vertical electric sounding f geophysical survey identified conductive semiconductive zone interpreted geologic unit depth saturated highdensity potentially lithiumbearing brine particular interest conductive zone thicken north west centre salar geophysics suggests subbasin located host potentially lithiumbearing brine separate shallow atsurface brine based result f survey initial drill hole reaching depth metre surface planned pleased model deep brine target arizaro far supported geophysics said nikolaos cacos president ceo look forward drill testing target presence brine high lithium value depth continuing exploration work large land package program detail geological environment arizaro includes volcanic rock outcrop ignimbrites dacite rhyolite basalt structural condition similar salars puna region lithium potash found addition large size arizaro basin make possible find geological hydrogeological condition establishing subbasins independent evolution salar factor support exploration deep layer lithiumrich brine not directly linked surface fluid arizaro salar initial exploration program arizaro designed acquire initial hydrogeological understanding largely untested salar identify conductive zone depth host lithiumbearing brine vertical electric sounding f program conducted conhidro srl conhidro experienced local independent contractor f method us resistivity characterize hydrogeological condition salar including conductive semiconductive zone interpreted clastic andor fractured evaporitic sedimentary layer contain brine bearing lithium potash f effective depth approximately metre alternative survey controlled source audiofrequency magnetotellurics csamt required station selected hectare property northsouth eastwest line north block located central salar remaining south block southern salar margin survey station trench dug metre depth characterize surficial lithological layer establish existence level water table nearsurface fluid sample collected trench returned low lithium mgl potash mgl level large size salar geomorphology support potential discovery deep brine layer potential host higher concentration lithium potash f survey north block claim station identified conductive semiconductive zone thicken north west centre salar modelling survey data 2d profile completed northsouth eastwest section line figure northsouth profile kilometre length main unit surface salt crust identified based electrical property described displayed figure f line f line northsouth zone description upper conductive zone redyellow low resistivity ohm m slight thickness increase south north range m semiconductive zone green colour low resistivity value ohm m significant increase thickness south north m interpreted evaporite facies fractured brine saturated semiresistive zone blue colour moderate resistivity value ohm m increasing thickness south north resistive zone blueviolet high resistivity value ohm m present southern profile relatively shallow depth interpreted represent massive halite andor tertiary sediment margin salar westeast profile north block cover kilometre main unit surface salt crust described shown figure f line distinguished based electrical property f line westeast zone description upper conductive zone redyellow low resistivity ohm m decrease thickness east west m interpreted represent brinesaturated evaporitesclastics semiconductive zone green low resistivity ohm m decrease thickness east west m interpreted represent halite fractured brinesaturated resistive zone blue violet high resistivity ohm m shallower west deeper east m thick west interpreted massive halite clastic rock salar margin lower conductive zone yellowgreen low resistivity ohm m present western profile m depth interpreted evaporite facies mainly halite degree fracturing upper conductive zone indicate subbasin hosting brine separated surface brine resistive zone southern block claim density survey point station considered insufficient develop profile conhidro concluded f result geologic geomorphologic setting climatic condition hydrogeological environment arizaro compared wellstudied salars including hombre muerto rincon antofalla llullaillaco rio grande indicate high probability find brine depth high density gl conductivity higher microscm f result successfully identified clear target initial drill campaign hole metre depth planned test target date geophysical result not defined basement salar f carried schlumberger fourpole electrode device geometric constant k p aman mn length electrode current ab variable maximum distance metre separation potential electrode mn varied meter arizaro lithium project company option earn interest arizaro lithium brine project including hectare central core arizaro salar largest argentina largest lithium triangle little historic exploration work arizaro salar central area interpreted geologic condition prospective quality brine resource furthermore arizaro salar benefit strategic location infrastructure including railway connects deep water port antofagasta nearby advanced mining project expected bring significant development access route power availability water development additional project company website wwwargentinalithiumcom qualified person content news release reviewed approved david terry phd pgeo dr terry director company qualified person defined national instrument
2017-05-03 16:15:00,http://www.stockhouse.com/news/press-releases/2017/05/03/argentina-lithium-identifies-drill-targets-at-arizaro-lithium-project,0.133868808567604,website address stockhouse changed changed address stockhouse website wwwstockhousecom stockhousecom page refreshes logged new address note stockhouse website us javascript place provide richer user experience accross multiple device browse website javascript disabled feature website not function designed not function javascript enabled page refresh automatically not tap button thank proceed stockhouse
2017-05-03 16:15:00,https://finance.yahoo.com/news/argentina-lithium-identifies-drill-targets-130000398.html,0.141843971631206,vancouver british columbiamarketwired argentina lithium energy corp tsx venturelitfrankfurtoay1wkna0rk7epnxlf argentina lithium company pleased report exploration program successfully identified drill target hectare arizaro lithium project project arizaro salar salta province argentina vertical electric sounding f geophysical survey identified conductive semiconductive zone interpreted geologic unit depth saturated highdensity potentially lithiumbearing brine particular interest conductive zone thicken north west centre salar geophysics suggests subbasin located host potentially lithiumbearing brine separate shallow atsurface brine based result f survey initial drill hole reaching depth metre surface planned pleased model deep brine target arizaro far supported geophysics said nikolaos cacos president ceo look forward drill testing target presence brine high lithium value depth continuing exploration work large land package program detail geological environment arizaro includes volcanic rock outcrop ignimbrites dacite rhyolite basalt structural condition similar salars puna region lithium potash found addition large size arizaro basin make possible find geological hydrogeological condition establishing subbasins independent evolution salar factor support exploration deep layer lithiumrich brine not directly linked surface fluid arizaro salar initial exploration program arizaro designed acquire initial hydrogeological understanding largely untested salar identify conductive zone depth host lithiumbearing brine vertical electric sounding f program conducted conhidro srl conhidro experienced local independent contractor f method us resistivity characterize hydrogeological condition salar including conductive semiconductive zone interpreted clastic andor fractured evaporitic sedimentary layer contain brine bearing lithium potash f effective depth approximately metre alternative survey controlled source audiofrequency magnetotellurics csamt required station selected hectare property northsouth eastwest line north block located central salar remaining south block southern salar margin survey station trench dug metre depth characterize surficial lithological layer establish existence level water table nearsurface fluid sample collected trench returned low lithium mgl potash mgl level large size salar geomorphology support potential discovery deep brine layer potential host higher concentration lithium potash f survey north block claim station identified conductive semiconductive zone thicken north west centre salar modelling survey data 2d profile completed northsouth eastwest section line figure northsouth profile kilometre length main unit surface salt crust identified based electrical property described displayed figure f line f line northsouth zone description upper conductive zone redyellow low resistivity ohm m slight thickness increase south north range m semiconductive zone green colour low resistivity value ohm m significant increase thickness south north m interpreted evaporite facies fractured brine saturated semiresistive zone blue colour moderate resistivity value ohm m increasing thickness south north resistive zone blueviolet high resistivity value ohm m present southern profile relatively shallow depth interpreted represent massive halite andor tertiary sediment margin salar westeast profile north block cover kilometre main unit surface salt crust described shown figure f line distinguished based electrical property f line westeast zone description upper conductive zone redyellow low resistivity ohm m decrease thickness east west m interpreted represent brinesaturated evaporitesclastics semiconductive zone green low resistivity ohm m decrease thickness east west m interpreted represent halite fractured brinesaturated resistive zone blue violet high resistivity ohm m shallower west deeper east m thick west interpreted massive halite clastic rock salar margin lower conductive zone yellowgreen low resistivity ohm m present western profile m depth interpreted evaporite facies mainly halite degree fracturing upper conductive zone indicate subbasin hosting brine separated surface brine resistive zone southern block claim density survey point station considered insufficient develop profile conhidro concluded f result geologic geomorphologic setting climatic condition hydrogeological environment arizaro compared wellstudied salars including hombre muerto rincon antofalla llullaillaco rio grande indicate high probability find brine depth high density gl conductivity higher microscm f result successfully identified clear target initial drill campaign hole metre depth planned test target date geophysical result not defined basement salar f carried schlumberger fourpole electrode device geometric constant k p aman mn length electrode current ab variable maximum distance metre separation potential electrode mn varied meter arizaro lithium project company option earn interest arizaro lithium brine project including hectare central core arizaro salar largest argentina largest lithium triangle little historic exploration work arizaro salar central area interpreted geologic condition prospective quality brine resource furthermore arizaro salar benefit strategic location infrastructure including railway connects deep water port antofagasta nearby advanced mining project expected bring significant development access route power availability water development additional project company website wwwargentinalithiumcom qualified person content news release reviewed approved david terry phd pgeo dr terry director company qualified person defined national instrument behalf board nikolaos cacos president ceo director tsx venture exchange regulation service provider term defined policy tsx venture exchange accepts responsibility adequacy accuracy release news release contain forwardlooking statement forwardlooking statement address future event condition involve inherent risk uncertainty actual result differ materially currently anticipated statement reader encouraged refer company public disclosure document detailed discussion factor impact expected future result company undertakes obligation publicly update revise forwardlooking statement
2017-05-04 13:45:00,http://www.prnewswire.com/news-releases/growth-of-lithium-increases-popularity-of-electric-vehicles-621297943.html,1.09814687714482,new york prnewswire new report variant market research project global lithiumion battery market estimated reach growing cagr lithiumion battery rechargeable lithium compound play crucial role acting anode report indicates lithium cell produce voltage v v based type material battery potential achieve exorbitant energy power solidity highdensity battery application automotive standby power bearing resource ltd otc brgrf tsxv brz sociedad quimica y minera de chile nyse sqm lithium america corp otc lacdf tsx lac general motor co nyse gm ford motor co nyse f lithiumion battery widely implemented power energy source wide range product portable electronics electric vehicle increasing adoption smartphones tablet digital camera world addition incremental demand electric vehicle led growth lithiumion battery bearing resource ltd otcqb brgrf tsxv brz announced today engineering consultant appointed lead feasibility study maricunga lithium project exhaustive evaluation bid number wellregarded global engineering firm maricunga jointventure selected worley parson lead project design feasibility study contract represents multimillion award fullyfunded development related expenditure end includes delivery updated resource estimate process engineering design environmental permitting definitive feasibility study dfs detailed preconstruction engineering bearing entered definitive agreement acquire energy inc li3 interest maricunga lithium project definitive agreement li3 currently hold interest maricunga lithium project worleyparsons publiclylisted australianbased engineering firm asx wor market capitalization a28 dollar company extensive experience latin america number lithium project including expansion sociedad quimica y minera de chile nyse sqm production salar de atacama chile ton ton lithium carbonate annum sqm worldleading producer service provider main business area specialty plant nutrition iodine lithium currently hold approximately worldwide market share worleyparsons worked original feasibility study prepared lithium america corp otcqx lacdf tsx lac cauchari project argentina jeremy poirier president chief executive officer company commented milestone award lead project engineering firm project remains ontrack deliver updated resource estimate midyear definitive feasibility study dfs early general motor co nyse gm produce vehicle country company leadership position world largest fastestgrowing automotive market gm subsidiary joint venture entity sell vehicle chevrolet cadillac baojun buick gmc holden jiefang opel vauxhall wuling brand buick announced march velite extended range electric vehicle erev come china shortly coming year buick launch plugin hybrid pure battery electric vehicle expand green lineup ford motor co nyse f global automotive mobility company based dearborn michigan employee plant worldwide company core business includes designing manufacturing marketing servicing line ford car truck suv lincoln luxury vehicle april 8th ford revealed industry pursuitrated hybrid police car allnew police responder hybrid sedan sign receive alert trending financial news company latest buzz financial news subscribe watch report nyse follow twitter real time financial news update follow talk instagram facebook like receive live feed financialbuzzcom financialbuzzcom leading financial news informational web portal designed provide latest trend market news investing news personal finance politics entertainment indepth broadcast stock news market analysis company interview pioneer financially driven digital space video production integration social medium financialbuzzcom creates unique original content financialbuzzcom provides financial news pr dissemination branding marketing advertising party corporate news original content unique medium platform includes newswire delivery digital advertising social medium relation video production broadcasting financial publication note financialbuzzcom not financial advisory advisor investment advisor brokerdealer not undertake activity require registration provided site original financial news paid advertisement provided exclusively affiliate sponsored content financialbuzzcom financial news medium marketing firm enters medium buy service agreement company subject article posted site editorial advertising company financialbuzzcom not compensated directly company mentioned editorial not independent news medium provider not represent warrant posted site accurate unbiased complete financialbuzzcom receives fee producing presenting high quality sophisticated content financialbuzzcom financial news pr medium service financialbuzzcom not offer personal opinion bias commentary purely incorporate public market financial corporate news financialbuzzcom aggregate regurgitates financial corporate news unique financial newswire medium platform release financialbuzzcom compensated dollar month financial news dissemination pr service party non affiliate bearing resource ltd fee flat cash sum negotiated number security company featured editorial site combination thereof security commonly paid segment portion received engagement balance paid near conclusion engagement financialbuzzcom disclose compensation security cash payment financial news pr advertising financialbuzzcom not undertake update editorial site continue post company contained not intended basis investment decision not considered investment advice recommendation contained not offer solicitation buy hold sell security financialbuzzcom member affiliate not responsible gain loss result opinion expressed editorial site company profile quotation material presentation publishes electronically print investor accept responsibility investment decision based independent research evaluation investment goal risk tolerance financial condition financialbuzzcom accessing editorial website page thereof agree bound term use privacy policy amended time time content issued financialbuzzcom constitutes recommendation investor purchase hold sell particular security pursue particular investment strategy security suitable investor publication provided financialbuzzcom investor solely responsible determining particular security investment strategy suitable based objective security holding financial situation need tax status agree consult investment advisor tax legal consultant making investment decision representation completeness accuracy timeless material provided material subject change notice obtained source believed reliable accuracy completeness not guaranteed disclaimer disclosure term use visit medium protected url source financialbuzzcom
2017-05-04 13:45:00,http://www.einnews.com/pr_news/379340240/mgx-minerals-signs-water-handling-and-lithium-extraction-demonstration-agreement-with-major-oil-and-gas-operator,0.903614457831325,vancouver british columbia globe newswire mgx mineral inc mgx company csexmg fkt1 mg otcmgxmf pleased report company entered agreement water handling lithium extraction major oil gas company newly signed demonstration plant agreement agreement outline collaboration large yous based oil gas operator operator production site united state initial test site chosen waste disposal cost currently excess usd barrel wastewater mgx aim significantly reduce disposal cost extract valuable mineral objective agreement identify wastewater handling costcutting measure operator potentially establish viable longterm alternative disposal well framework collaboration center core cleantech process developed mgx engineering partner separate mineral heavy metal hydrocarbon wastewater brine pumped surface oil gas operation mgx look extract lithium valuable mineral purify water generate mineral credit offset water handling cost mgx operator currently reviewing water handling mineral extraction opportunity operator oil gas field longterm goal reducing eliminating use onsite disposal well mgx operator jointly conducting initial analysis laboratory testing followed onsite demonstration qualified person technical portion press release prepared reviewed andris kikauka p geo vice president exploration mgx mineral mr kikauka nonindependent qualified person meaning national instrument ni standard mgx decide advance petrolithium project production establishing mineral resource supported independent technical report completing feasibility study production decision benefit technical report independently establishing mineral resource reserve feasibility study demonstrating economic technical viability creates increased uncertainty heightens economic technical risk failure historically project higher risk economic technical failure mgx mineral mgx mineral diversified canadian mining company engaged development largescale industrial mineral portfolio western canada united state company operates lithium magnesium silicon project british columbia alberta petrolithium exploration utah learn wwwmgxmineralscom canadian security exchange regulation service provider term defined policy canadian security exchange accepts responsibility adequacy accuracy release forwardlooking statement press release contains forwardlooking forwardlooking statement including completion right offering collectively forwardlooking meaning applicable security law forwardlooking typically identified word believe expect anticipate intend estimate potentially similar expression nature refer future event company caution investor forwardlooking provided company not guarantee future result performance actual result differ materially forwardlooking result factor reader referred company public filing complete discussion risk factor potential effect accessed company profile sedar wwwsedarcom jared lazerson president ceo telephone web wwwmgxmineralscom
